iter,norm
0,73905.66250649872
1,40644.71162786082
2,31749.493626511554
3,25171.707161125927
4,20236.94066539611
5,16374.047756572945
6,13325.682241328059
7,10892.456566870133
8,8934.668227156213
9,7348.7114688830425
10,6057.11265431859
